id,external_id,amount,currency,status,failure_reason,payment_method,retry_count,checkout_duration,abandoned,lifetime_value,total_transactions,successful_payments,failed_payments,abandoned_checkouts,preferred_method,customer_segment,failure_history_ratio,success_history_ratio,abandonment_history_ratio,high_value_customer,high_amount,retry_pressure,simulated_recovery_probability,recovered,baseline_recovered,ai_strategy,strategy_multiplier,ai_recovery_probability,ai_recovered,baseline_recovered_amount,ai_recovered_amount,baseline_expected_recovery,ai_expected_recovery
cmtnz7hci05cl3c6v2e6rd3zf,TXN-00005933,1499.0,INR,FAILED,USER_ABANDONED,NETBANKING,3,130,False,29880.0,20,18,2,0,WALLET,HIGH_VALUE,0.09523809523809523,0.8571428571428571,0.0,0,0,1,0.47000000000000003,1,0,RETRY_PAYMENT,0.9,0.42300000000000004,0,0.0,0.0,507.26160000000004,634.0770000000001
cmtnz7hkv05cn3c6v94m2ilsq,TXN-00005935,3499.0,INR,FAILED,NETWORK_ERROR,NETBANKING,3,446,False,22600.0,12,8,4,1,WALLET,REGULAR,0.3076923076923077,0.6153846153846154,0.07692307692307693,0,0,1,0.43999999999999995,1,0,RETRY_PAYMENT,0.9,0.39599999999999996,1,0.0,3499.0,1108.4832,1385.6039999999998
cmtnz7itk05cy3c6vqvpqx991,TXN-00005946,799.0,INR,FAILED,CARD_EXPIRED,WALLET,3,158,False,11172.0,17,6,11,0,WALLET,AT_RISK,0.6111111111111112,0.3333333333333333,0.0,0,0,1,0.2016666666666666,0,0,SEND_EMAIL,0.82,0.1653666666666666,0,0.0,0.0,116.01479999999995,132.12796666666662
cmtnz7jef05d33c6vgopn0qh7,TXN-00005951,999.0,INR,FAILED,BANK_DECLINE,CARD,1,522,False,2932.0,11,4,7,1,UPI,AT_RISK,0.5833333333333334,0.3333333333333333,0.08333333333333333,0,0,0,0.3374999999999999,0,0,RETRY_PAYMENT,0.9,0.3037499999999999,0,0.0,0.0,242.75699999999995,303.4462499999999
cmtnz7jj805d43c6vw3k33d15,TXN-00005952,1499.0,INR,FAILED,INSUFFICIENT_FUNDS,NETBANKING,0,337,False,8464.0,22,8,14,2,UPI,AT_RISK,0.6086956521739131,0.34782608695652173,0.08695652173913043,0,0,0,0.2969565217391304,0,0,PAYMENT_LINK,1.12,0.3325913043478261,0,0.0,0.0,320.49923478260865,498.5543652173913
cmtnz7kjj05dd3c6vl5i558gu,TXN-00005961,1499.0,INR,ABANDONED,USER_ABANDONED,WALLET,0,58,True,100763.0,26,23,3,5,WALLET,HIGH_VALUE,0.1111111111111111,0.8518518518518519,0.18518518518518517,1,0,0,0.7577777777777777,0,1,SEND_WHATSAPP,1.05,0.7956666666666666,1,1499.0,1499.0,817.8543999999998,1192.7043333333334
cmtnz7lfz05dl3c6vns2woo9j,TXN-00005969,4999.0,INR,FAILED,CARD_EXPIRED,UPI,2,392,False,28091.0,13,7,6,5,UPI,NEW,0.42857142857142855,0.5,0.35714285714285715,0,0,1,0.27499999999999997,0,0,SEND_EMAIL,0.82,0.22549999999999995,0,0.0,0.0,989.8019999999999,1127.2744999999998
cmtnz7lkg05dm3c6vt5kbfqei,TXN-00005970,999.0,INR,FAILED,INSUFFICIENT_FUNDS,CARD,2,542,False,46074.0,20,14,6,4,UPI,REGULAR,0.2857142857142857,0.6666666666666666,0.19047619047619047,0,0,1,0.33476190476190465,0,0,PAYMENT_LINK,1.12,0.37493333333333323,0,0.0,0.0,240.78754285714277,374.5583999999999
cmtnz7ltm05do3c6vewuho495,TXN-00005972,9999.0,INR,FAILED,BANK_DECLINE,WALLET,2,579,False,40599.0,11,9,2,1,UPI,HIGH_VALUE,0.16666666666666666,0.75,0.08333333333333333,0,1,1,0.42416666666666664,1,0,RETRY_PAYMENT,0.9,0.38175,0,0.0,0.0,3053.6945999999994,3817.11825
cmtnz7lxo05dp3c6vpjfpxvmp,TXN-00005973,299.0,INR,FAILED,TIMEOUT,UPI,2,300,False,4134.0,7,2,5,2,CARD,AT_RISK,0.625,0.25,0.25,0,0,1,0.33374999999999994,1,0,RETRY_PAYMENT,0.9,0.30037499999999995,0,0.0,0.0,71.84969999999998,89.81212499999998
cmtnz7m5o05dr3c6vgdhxdhif,TXN-00005975,2499.0,INR,FAILED,TIMEOUT,NETBANKING,3,56,False,24011.0,22,13,9,3,NETBANKING,NEW,0.391304347826087,0.5652173913043478,0.13043478260869565,0,0,1,0.4795652173913043,1,0,RETRY_PAYMENT,0.9,0.4316086956521739,0,0.0,0.0,862.8721043478259,1078.5901304347826
cmtnz7mm605dv3c6v7d4we7jb,TXN-00005979,3499.0,INR,FAILED,TIMEOUT,WALLET,0,255,False,23779.0,12,7,5,2,UPI,NEW,0.38461538461538464,0.5384615384615384,0.15384615384615385,0,0,0,0.5315384615384614,1,1,RETRY_PAYMENT,0.9,0.4783846153846153,1,3499.0,3499.0,1339.094215384615,1673.867769230769
cmtnz7mqe05dw3c6vlhwbc192,TXN-00005980,3499.0,INR,ABANDONED,AUTHENTICATION_FAILED,CARD,2,158,True,30224.0,20,8,12,4,CARD,AT_RISK,0.5714285714285714,0.38095238095238093,0.19047619047619047,0,0,1,0.3104761904761904,1,1,PAYMENT_LINK,1.12,0.3477333333333333,0,3499.0,0.0,782.1764571428569,1216.718933333333
cmtnz7muk05dx3c6vqgllx2p1,TXN-00005981,24999.0,INR,FAILED,TIMEOUT,UPI,0,353,False,8308.0,4,2,2,4,WALLET,NEW,0.4,0.4,0.8,0,1,0,0.38999999999999996,0,0,RETRY_PAYMENT,0.9,0.351,1,0.0,24999.0,7019.719199999999,8774.649
cmtnz7o6k05e83c6vib4ip1o5,TXN-00005992,14999.0,INR,FAILED,INSUFFICIENT_FUNDS,WALLET,1,521,False,15246.0,19,11,8,4,WALLET,NEW,0.4,0.55,0.2,0,1,0,0.3475,0,0,PAYMENT_LINK,1.12,0.3892,1,0.0,14999.0,3752.7497999999996,5837.6107999999995
cmtnz7oan05e93c6vuhuxlre4,TXN-00005993,7999.0,INR,ABANDONED,NETWORK_ERROR,UPI,2,222,True,110000.0,28,25,3,3,CARD,HIGH_VALUE,0.10344827586206896,0.8620689655172413,0.10344827586206896,1,1,1,0.6596551724137931,0,1,RETRY_PAYMENT,0.9,0.5936896551724138,0,7999.0,0.0,3799.13884137931,4748.923551724138
cmtnz7oeq05ea3c6v1kyx7oj8,TXN-00005994,9999.0,INR,FAILED,TIMEOUT,CARD,0,509,False,25984.0,19,7,12,1,WALLET,AT_RISK,0.6,0.35,0.05,0,1,0,0.42250000000000004,0,0,RETRY_PAYMENT,0.9,0.38025000000000003,1,0.0,9999.0,3041.6958000000004,3802.1197500000003
cmtnz7oiw05eb3c6vdbymtgsg,TXN-00005995,1499.0,INR,ABANDONED,USER_ABANDONED,WALLET,2,438,True,13968.0,11,9,2,2,WALLET,HIGH_VALUE,0.16666666666666666,0.75,0.16666666666666666,0,0,1,0.5658333333333333,0,1,SEND_WHATSAPP,1.05,0.594125,1,1499.0,1499.0,610.6926,890.593375
cmtnz7p3705eg3c6vpa6dbrhh,TXN-00006000,4999.0,INR,ABANDONED,AUTHENTICATION_FAILED,UPI,2,146,True,17028.0,11,6,5,5,UPI,NEW,0.4166666666666667,0.5,0.4166666666666667,0,0,1,0.34083333333333327,0,1,PAYMENT_LINK,1.12,0.3817333333333333,0,4999.0,0.0,1226.7545999999998,1908.2849333333331
cmtnz7p8305eh3c6v24smpdfn,TXN-00006001,799.0,INR,FAILED,USER_ABANDONED,WALLET,2,37,False,795.0,3,1,2,4,UPI,NEW,0.5,0.25,1.0,0,0,1,0.19749999999999998,0,0,STOP,0.0,0.0,0,0.0,0.0,113.61779999999999,0.0
cmtnz7pjz05ek3c6vvvltquim,TXN-00006004,3499.0,INR,FAILED,TIMEOUT,WALLET,2,455,False,10815.0,4,3,1,1,NETBANKING,HIGH_VALUE,0.2,0.6,0.2,0,0,1,0.48999999999999994,0,0,RETRY_PAYMENT,0.9,0.44099999999999995,0,0.0,0.0,1234.4471999999998,1543.0589999999997
cmtnz7pvy05en3c6vh349wga0,TXN-00006007,2499.0,INR,FAILED,USER_ABANDONED,NETBANKING,0,186,False,33870.0,17,10,7,2,CARD,NEW,0.3888888888888889,0.5555555555555556,0.1111111111111111,0,0,0,0.4594444444444444,1,1,RETRY_PAYMENT,0.9,0.4134999999999999,0,2499.0,0.0,826.6691999999998,1033.3365
cmtnz7q0m05eo3c6vycvoehmp,TXN-00006008,999.0,INR,FAILED,AUTHENTICATION_FAILED,NETBANKING,2,344,False,13025.0,6,5,1,1,UPI,HIGH_VALUE,0.14285714285714285,0.7142857142857143,0.14285714285714285,0,0,1,0.35285714285714276,0,0,PAYMENT_LINK,1.12,0.39519999999999994,0,0.0,0.0,253.80308571428563,394.80479999999994
cmtnz7qd005er3c6vin6e4o7o,TXN-00006011,24999.0,INR,FAILED,TIMEOUT,UPI,3,473,False,15490.0,9,5,4,4,UPI,NEW,0.4,0.5,0.4,0,1,1,0.395,0,0,RETRY_PAYMENT,0.9,0.35550000000000004,1,0.0,24999.0,7109.7155999999995,8887.1445
cmtnz7qh205es3c6vzyaqy7qj,TXN-00006012,1499.0,INR,FAILED,BANK_DECLINE,NETBANKING,1,580,False,4274.0,4,2,2,2,WALLET,REGULAR,0.4,0.4,0.4,0,0,0,0.35,0,0,RETRY_PAYMENT,0.9,0.315,0,0.0,0.0,377.748,472.185
cmtnz7qxm05ew3c6v4qg6lm26,TXN-00006016,799.0,INR,FAILED,TIMEOUT,WALLET,2,157,False,58290.0,25,15,10,1,CARD,NEW,0.38461538461538464,0.5769230769230769,0.038461538461538464,1,0,1,0.5526923076923076,0,0,RETRY_PAYMENT,0.9,0.49742307692307686,1,0.0,799.0,317.95283076923073,397.4410384615384
cmtnz7rbb05ex3c6vhg5s7br7,TXN-00006017,999.0,INR,ABANDONED,BANK_DECLINE,CARD,0,443,True,103248.0,30,27,3,1,WALLET,HIGH_VALUE,0.0967741935483871,0.8709677419354839,0.03225806451612903,1,0,0,0.7200000000000001,1,1,SEND_WHATSAPP,1.05,0.7560000000000001,1,999.0,999.0,517.8816,755.2440000000001
cmtnz7rfn05ey3c6v7pcy9zun,TXN-00006018,1499.0,INR,FAILED,NETWORK_ERROR,NETBANKING,0,541,False,63835.0,29,17,12,3,UPI,NEW,0.4,0.5666666666666667,0.1,1,0,0,0.6116666666666666,1,0,RETRY_PAYMENT,0.9,0.5505,1,0.0,1499.0,660.1595999999998,825.1995
cmtnz7rjq05ez3c6vy5wmk447,TXN-00006019,299.0,INR,ABANDONED,BANK_DECLINE,CARD,0,171,True,15304.0,21,8,13,1,CARD,AT_RISK,0.5909090909090909,0.36363636363636365,0.045454545454545456,0,0,0,0.49772727272727274,1,1,SEND_WHATSAPP,1.05,0.5226136363636364,0,299.0,0.0,107.15072727272728,156.2614772727273
cmtnz7rns05f03c6vvdauh7ri,TXN-00006020,7999.0,INR,FAILED,INSUFFICIENT_FUNDS,WALLET,1,31,False,10341.0,5,3,2,4,CARD,REGULAR,0.3333333333333333,0.5,0.6666666666666666,0,1,0,0.23833333333333334,0,0,PAYMENT_LINK,1.12,0.26693333333333336,1,0.0,7999.0,1372.6284,2135.1997333333334
cmtnz7rw705f23c6v1o4b69g8,TXN-00006022,7999.0,INR,FAILED,AUTHENTICATION_FAILED,NETBANKING,2,499,False,18888.0,9,6,3,0,WALLET,REGULAR,0.3,0.6,0.0,0,1,1,0.275,1,0,PAYMENT_LINK,1.12,0.30800000000000005,0,0.0,0.0,1583.8020000000001,2463.6920000000005
cmtnz7s0805f33c6vyzzu8sh9,TXN-00006023,4999.0,INR,ABANDONED,CARD_EXPIRED,CARD,3,78,True,49198.0,25,17,8,4,NETBANKING,REGULAR,0.3076923076923077,0.6538461538461539,0.15384615384615385,0,0,1,0.30192307692307685,1,1,SEND_EMAIL,0.82,0.247576923076923,1,4999.0,4999.0,1086.705692307692,1237.6370384615382
cmtnz7s4i05f43c6vihz9y3n1,TXN-00006024,299.0,INR,FAILED,CARD_EXPIRED,NETBANKING,0,488,False,5142.0,10,6,4,5,NETBANKING,NEW,0.36363636363636365,0.5454545454545454,0.45454545454545453,0,0,0,0.3663636363636363,0,0,SEND_EMAIL,0.82,0.30041818181818175,0,0.0,0.0,78.87076363636362,89.82503636363634
cmtnz7sh705f73c6vbndksi5i,TXN-00006027,999.0,INR,ABANDONED,TIMEOUT,WALLET,0,330,True,14288.0,20,8,12,3,NETBANKING,AT_RISK,0.5714285714285714,0.38095238095238093,0.14285714285714285,0,0,0,0.5152380952380953,1,0,RETRY_PAYMENT,0.9,0.46371428571428575,0,0.0,0.0,370.6004571428571,463.25057142857145
cmtnz7t1h05fc3c6v3y65ssjb,TXN-00006032,24999.0,INR,FAILED,CARD_EXPIRED,NETBANKING,3,36,False,51051.0,19,11,8,3,UPI,NEW,0.4,0.55,0.15,1,1,1,0.2525,0,0,SEND_EMAIL,0.82,0.20704999999999998,0,0.0,0.0,4544.8182,5176.04295
cmtnz7t5g05fd3c6v1mzwy8aq,TXN-00006033,2499.0,INR,FAILED,TIMEOUT,WALLET,0,331,False,26901.0,18,7,11,0,NETBANKING,AT_RISK,0.5789473684210527,0.3684210526315789,0.0,0,0,0,0.47526315789473683,1,0,RETRY_PAYMENT,0.9,0.42773684210526314,1,0.0,2499.0,855.131494736842,1068.9143684210526
cmtnz7t9k05fe3c6vaxp50m64,TXN-00006034,299.0,INR,ABANDONED,CARD_EXPIRED,WALLET,3,399,True,29830.0,25,10,15,1,NETBANKING,AT_RISK,0.5769230769230769,0.38461538461538464,0.038461538461538464,0,0,1,0.20576923076923076,0,0,SEND_EMAIL,0.82,0.1687307692307692,0,0.0,0.0,44.297999999999995,50.45049999999999
cmtnz7trw05fg3c6v6ex2exgd,TXN-00006036,799.0,INR,FAILED,USER_ABANDONED,CARD,0,424,False,4105.0,9,5,4,4,CARD,NEW,0.4,0.5,0.4,0,0,0,0.475,1,0,RETRY_PAYMENT,0.9,0.4275,0,0.0,0.0,273.258,341.5725
cmtnz7uui05fp3c6v8jmzz49a,TXN-00006045,4999.0,INR,ABANDONED,INSUFFICIENT_FUNDS,WALLET,1,97,True,35258.0,19,17,2,5,WALLET,HIGH_VALUE,0.1,0.85,0.25,0,0,0,0.5525000000000001,1,0,PAYMENT_LINK,1.12,0.6188000000000001,0,0.0,0.0,1988.6022000000003,3093.3812000000007
cmtnz7v3605fr3c6vnlfvrgzr,TXN-00006047,299.0,INR,FAILED,BANK_DECLINE,CARD,0,524,False,15360.0,15,10,5,3,NETBANKING,REGULAR,0.3125,0.625,0.1875,0,0,0,0.48062499999999997,0,0,RETRY_PAYMENT,0.9,0.43256249999999996,1,0.0,299.0,103.46894999999999,129.3361875
cmtnz7vbl05ft3c6vw87hezgv,TXN-00006049,1999.0,INR,ABANDONED,AUTHENTICATION_FAILED,CARD,1,175,True,15540.0,30,21,9,5,CARD,REGULAR,0.2903225806451613,0.6774193548387096,0.16129032258064516,0,0,0,0.4696774193548386,0,0,PAYMENT_LINK,1.12,0.5260387096774193,1,0.0,1999.0,675.997316129032,1051.551380645161
cmtnz7vjl05fv3c6v9f9sfivm,TXN-00006051,299.0,INR,ABANDONED,USER_ABANDONED,UPI,2,589,True,39735.0,17,15,2,5,CARD,HIGH_VALUE,0.1111111111111111,0.8333333333333334,0.2777777777777778,0,0,1,0.5238888888888888,1,0,SEND_WHATSAPP,1.05,0.5500833333333334,0,0.0,0.0,112.7828,164.47491666666667
cmtnz7vrp05fx3c6vy9mruinz,TXN-00006053,24999.0,INR,ABANDONED,TIMEOUT,NETBANKING,0,545,True,12132.0,14,12,2,4,CARD,HIGH_VALUE,0.13333333333333333,0.8,0.26666666666666666,0,1,0,0.6333333333333334,0,0,RETRY_PAYMENT,0.9,0.5700000000000001,0,0.0,0.0,11399.544,14249.430000000002
cmtnz7vvo05fy3c6vtpve59ev,TXN-00006054,2499.0,INR,FAILED,CARD_EXPIRED,NETBANKING,3,238,False,2088.0,5,3,2,0,WALLET,NEW,0.3333333333333333,0.5,0.0,0,0,1,0.22499999999999998,0,0,SEND_EMAIL,0.82,0.18449999999999997,0,0.0,0.0,404.83799999999997,461.06549999999993
cmtnz7w4c05g03c6vr7s07zj5,TXN-00006056,9999.0,INR,FAILED,NETWORK_ERROR,NETBANKING,2,589,False,10760.0,14,5,9,1,WALLET,AT_RISK,0.6,0.3333333333333333,0.06666666666666667,0,1,1,0.3266666666666666,0,0,RETRY_PAYMENT,0.9,0.29399999999999993,0,0.0,0.0,2351.7647999999995,2939.705999999999
cmtnz7wfr05g33c6vbvm5asij,TXN-00006059,2499.0,INR,ABANDONED,AUTHENTICATION_FAILED,WALLET,0,356,True,5382.0,11,9,2,0,UPI,HIGH_VALUE,0.16666666666666666,0.75,0.0,0,0,0,0.5025000000000001,1,0,PAYMENT_LINK,1.12,0.5628000000000001,1,0.0,2499.0,904.1382,1406.4372000000003
cmtnz7wrw05g63c6vt3nrnd8u,TXN-00006062,299.0,INR,ABANDONED,AUTHENTICATION_FAILED,UPI,3,568,True,9156.0,9,6,3,2,WALLET,REGULAR,0.3,0.6,0.2,0,0,1,0.305,1,1,PAYMENT_LINK,1.12,0.3416,0,299.0,0.0,65.6604,102.1384
cmtnz7x0205g83c6vxbxyfezm,TXN-00006064,7999.0,INR,ABANDONED,AUTHENTICATION_FAILED,CARD,0,17,True,3864.0,3,2,1,0,NETBANKING,HIGH_VALUE,0.25,0.5,0.0,0,1,0,0.3475,0,0,PAYMENT_LINK,1.12,0.3892,1,0.0,7999.0,2001.3497999999997,3113.2108
cmtnz7xsk05gf3c6vcar0l1bt,TXN-00006071,3499.0,INR,FAILED,TIMEOUT,UPI,0,50,False,9088.0,5,2,3,5,CARD,AT_RISK,0.5,0.3333333333333333,0.8333333333333334,0,0,0,0.3949999999999999,0,0,RETRY_PAYMENT,0.9,0.3554999999999999,0,0.0,0.0,995.1155999999997,1243.8944999999997
cmtnz7xwk05gg3c6vestcr6g4,TXN-00006072,499.0,INR,FAILED,TIMEOUT,UPI,2,20,False,4498.0,4,1,3,1,NETBANKING,AT_RISK,0.6,0.2,0.2,0,0,1,0.2899999999999999,0,1,RETRY_PAYMENT,0.9,0.26099999999999995,0,499.0,0.0,104.19119999999997,130.23899999999998
cmtnz7y5305gi3c6vk6xlc5k1,TXN-00006074,14999.0,INR,ABANDONED,INSUFFICIENT_FUNDS,NETBANKING,3,400,True,13284.0,11,9,2,4,NETBANKING,HIGH_VALUE,0.16666666666666666,0.75,0.3333333333333333,0,1,1,0.3891666666666666,0,0,PAYMENT_LINK,1.12,0.4358666666666666,1,0.0,14999.0,4202.719799999999,6537.564133333332
cmtnz7ymj05gm3c6vsccsoo7r,TXN-00006078,799.0,INR,ABANDONED,BANK_DECLINE,UPI,1,150,True,15540.0,30,21,9,5,CARD,REGULAR,0.2903225806451613,0.6774193548387096,0.16129032258064516,0,0,0,0.5096774193548387,0,0,SEND_WHATSAPP,1.05,0.5351612903225806,1,0.0,799.0,293.20722580645156,427.5938709677419
cmtnz7yyd05gp3c6vgwok98cu,TXN-00006081,999.0,INR,ABANDONED,TIMEOUT,WALLET,1,576,True,74304.0,27,16,11,2,NETBANKING,NEW,0.39285714285714285,0.5714285714285714,0.07142857142857142,1,0,0,0.6367857142857143,1,0,RETRY_PAYMENT,0.9,0.5731071428571429,0,0.0,0.0,458.02722857142857,572.5340357142858
cmtnz7zft05gt3c6vjnuio0xd,TXN-00006085,24999.0,INR,FAILED,TIMEOUT,UPI,2,134,False,36576.0,24,9,15,0,WALLET,AT_RISK,0.6,0.36,0.0,0,1,1,0.35,0,1,RETRY_PAYMENT,0.9,0.315,0,24999.0,0.0,6299.748,7874.685
cmtnz7zjq05gu3c6vwoflsyfu,TXN-00006086,7999.0,INR,FAILED,CARD_EXPIRED,UPI,2,353,False,40950.0,15,9,6,5,NETBANKING,NEW,0.375,0.5625,0.3125,0,1,1,0.20312499999999994,1,0,SEND_EMAIL,0.82,0.16656249999999995,0,0.0,0.0,1169.8537499999998,1332.3334374999995
cmtnz805r05gz3c6v7c90nydw,TXN-00006091,24999.0,INR,FAILED,INSUFFICIENT_FUNDS,NETBANKING,3,156,False,45036.0,26,18,8,4,UPI,REGULAR,0.2962962962962963,0.6666666666666666,0.14814814814814814,0,1,1,0.2574074074074073,0,0,PAYMENT_LINK,1.12,0.2882962962962962,0,0.0,0.0,4633.147999999998,7207.119111111109
cmtnz813b05h73c6v806cnyn7,TXN-00006099,1999.0,INR,FAILED,BANK_DECLINE,UPI,1,423,False,6144.0,7,2,5,4,WALLET,AT_RISK,0.625,0.25,0.5,0,0,0,0.26875,0,1,RETRY_PAYMENT,0.9,0.241875,1,1999.0,1999.0,386.80649999999997,483.508125
cmtnz81kw05hb3c6v3fct210t,TXN-00006103,1999.0,INR,ABANDONED,TIMEOUT,NETBANKING,2,218,True,48828.0,23,13,10,0,WALLET,NEW,0.4166666666666667,0.5416666666666666,0.0,0,0,1,0.5129166666666666,0,0,RETRY_PAYMENT,0.9,0.46162499999999995,0,0.0,0.0,738.2306999999998,922.7883749999999
cmtnz81vs05hd3c6v2dw7nvup,TXN-00006105,1999.0,INR,ABANDONED,NETWORK_ERROR,UPI,3,354,True,1024.0,3,1,2,1,UPI,NEW,0.5,0.25,0.25,0,0,1,0.4125,1,0,RETRY_PAYMENT,0.9,0.37124999999999997,0,0.0,0.0,593.703,742.12875
cmtnz828j05hg3c6v11sltq8g,TXN-00006108,7999.0,INR,FAILED,BANK_DECLINE,NETBANKING,2,279,False,28065.0,26,15,11,2,NETBANKING,NEW,0.4074074074074074,0.5555555555555556,0.07407407407407407,0,1,1,0.4003703703703703,1,0,RETRY_PAYMENT,0.9,0.3603333333333333,0,0.0,0.0,2305.8450666666663,2882.306333333333
cmtnz82ps05hk3c6v4a0a3dgh,TXN-00006112,1499.0,INR,FAILED,CARD_EXPIRED,CARD,1,379,False,15132.0,16,6,10,1,CARD,AT_RISK,0.5882352941176471,0.35294117647058826,0.058823529411764705,0,0,0,0.28411764705882353,1,0,SEND_EMAIL,0.82,0.23297647058823528,0,0.0,0.0,306.64249411764706,349.2317294117647
cmtnz82tt05hl3c6vavej3k10,TXN-00006113,999.0,INR,ABANDONED,BANK_DECLINE,CARD,3,381,True,2704.0,7,2,5,0,CARD,AT_RISK,0.625,0.25,0.0,0,0,1,0.34874999999999995,1,0,SEND_WHATSAPP,1.05,0.36618749999999994,1,0.0,999.0,250.84889999999993,365.8213124999999
cmtnz83am05hp3c6vp47u5js1,TXN-00006117,2499.0,INR,ABANDONED,INSUFFICIENT_FUNDS,CARD,3,93,True,65918.0,26,23,3,4,UPI,HIGH_VALUE,0.1111111111111111,0.8518518518518519,0.14814814814814814,1,0,1,0.5014814814814813,1,1,PAYMENT_LINK,1.12,0.5616592592592591,0,2499.0,0.0,902.3055999999997,1403.5864888888884
cmtnz83f205hq3c6vt7ch7tq2,TXN-00006118,2499.0,INR,FAILED,AUTHENTICATION_FAILED,WALLET,2,191,False,3189.0,4,1,3,5,UPI,AT_RISK,0.6,0.2,1.0,0,0,1,0.06999999999999995,0,0,STOP,0.0,0.0,0,0.0,0.0,125.94959999999992,0.0
cmtnz83je05hr3c6vjjg2ofv4,TXN-00006119,24999.0,INR,ABANDONED,CARD_EXPIRED,WALLET,3,132,True,4494.0,7,6,1,1,CARD,HIGH_VALUE,0.125,0.75,0.125,0,1,1,0.31625,1,1,SEND_EMAIL,0.82,0.25932499999999997,0,24999.0,0.0,5692.2723,6482.865674999999
cmtnz84ie05hx3c6vhcyc1ka8,TXN-00006125,4999.0,INR,ABANDONED,TIMEOUT,WALLET,3,413,True,39573.0,13,9,4,1,NETBANKING,REGULAR,0.2857142857142857,0.6428571428571429,0.07142857142857142,0,0,1,0.5107142857142857,1,1,RETRY_PAYMENT,0.9,0.45964285714285713,0,4999.0,0.0,1838.203714285714,2297.7546428571427
cmtnz84ug05i03c6vy7b5qnhb,TXN-00006128,299.0,INR,FAILED,AUTHENTICATION_FAILED,CARD,2,499,False,20180.0,25,10,15,4,UPI,AT_RISK,0.5769230769230769,0.38461538461538464,0.15384615384615385,0,0,1,0.2042307692307692,0,0,PAYMENT_LINK,1.12,0.2287384615384615,0,0.0,0.0,43.966799999999985,68.3928
cmtnz84yj05i13c6v8s3p9eo3,TXN-00006129,1499.0,INR,FAILED,USER_ABANDONED,UPI,0,34,False,11070.0,7,6,1,3,CARD,HIGH_VALUE,0.125,0.75,0.375,0,0,0,0.52125,1,0,RETRY_PAYMENT,0.9,0.469125,0,0.0,0.0,562.5747,703.218375
cmtnz852s05i23c6vqzqehlpp,TXN-00006130,799.0,INR,FAILED,NETWORK_ERROR,NETBANKING,0,557,False,16810.0,27,10,17,3,CARD,AT_RISK,0.6071428571428571,0.35714285714285715,0.10714285714285714,0,0,0,0.44749999999999995,0,1,RETRY_PAYMENT,0.9,0.40274999999999994,0,799.0,0.0,257.4377999999999,321.79724999999996
cmtnz857305i33c6v887r6myl,TXN-00006131,9999.0,INR,FAILED,INSUFFICIENT_FUNDS,NETBANKING,1,414,False,38112.0,12,8,4,3,CARD,REGULAR,0.3076923076923077,0.6153846153846154,0.23076923076923078,0,1,0,0.31461538461538463,1,1,PAYMENT_LINK,1.12,0.3523692307692308,0,9999.0,0.0,2265.0042461538465,3523.339938461539
cmtnz85fv05i53c6vljx29zh5,TXN-00006133,1999.0,INR,ABANDONED,BANK_DECLINE,NETBANKING,3,40,True,15480.0,14,9,5,0,UPI,REGULAR,0.3333333333333333,0.6,0.0,0,0,1,0.42,0,0,SEND_WHATSAPP,1.05,0.441,0,0.0,0.0,604.4976,881.559
cmtnz85ju05i63c6vhnywjtt1,TXN-00006134,3499.0,INR,FAILED,NETWORK_ERROR,WALLET,2,304,False,27968.0,26,23,3,4,NETBANKING,HIGH_VALUE,0.1111111111111111,0.8518518518518519,0.14814814814814814,0,0,1,0.5614814814814812,1,0,RETRY_PAYMENT,0.9,0.5053333333333332,0,0.0,0.0,1414.529066666666,1768.1613333333328
cmtnz864u05ib3c6vffksepjl,TXN-00006139,1999.0,INR,ABANDONED,BANK_DECLINE,NETBANKING,2,423,True,46240.0,17,10,7,3,CARD,NEW,0.3888888888888889,0.5555555555555556,0.16666666666666666,0,0,1,0.4238888888888888,1,0,SEND_WHATSAPP,1.05,0.4450833333333333,1,0.0,1999.0,610.0947999999999,889.7215833333332
cmtnz868x05ic3c6v4s0ba1ty,TXN-00006140,1999.0,INR,FAILED,NETWORK_ERROR,WALLET,3,139,False,19424.0,28,16,12,2,WALLET,NEW,0.41379310344827586,0.5517241379310345,0.06896551724137931,0,0,1,0.46896551724137925,0,0,RETRY_PAYMENT,0.9,0.4220689655172413,1,0.0,1999.0,674.9726896551723,843.7158620689654
cmtnz86pv05ig3c6vglcq5t2o,TXN-00006144,3499.0,INR,FAILED,AUTHENTICATION_FAILED,WALLET,0,147,False,42731.0,28,19,9,2,CARD,REGULAR,0.3103448275862069,0.6551724137931034,0.06896551724137931,0,0,0,0.40034482758620693,1,0,PAYMENT_LINK,1.12,0.4483862068965518,1,0.0,3499.0,1008.5807172413794,1568.9033379310347
cmtnz876005ik3c6vsaiglaoa,TXN-00006148,299.0,INR,FAILED,TIMEOUT,CARD,2,69,False,42702.0,25,22,3,4,NETBANKING,HIGH_VALUE,0.11538461538461539,0.8461538461538461,0.15384615384615385,0,0,1,0.5688461538461537,1,1,RETRY_PAYMENT,0.9,0.5119615384615384,0,299.0,0.0,122.46119999999996,153.07649999999998
